timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,symbol
12/29/2022,63.8,64.15,63.7,63.95,63.46584924,7169256,0,1,KO
12/28/2022,64.46,64.65,63.485,63.57,63.08872614,7159417,0,1,KO
12/27/2022,63.93,64.29,63.71,64.21,63.72388084,7320717,0,1,KO
12/23/2022,63.5,63.87,63.2,63.82,63.33683344,6463261,0,1,KO
12/22/2022,63.42,63.59,62.645,63.34,62.86046741,9668107,0,1,KO
12/21/2022,63.07,64.05,63.07,63.8,63.31698486,10411288,0,1,KO
12/20/2022,62.8219,63.15,62.75,62.79,62.31463134,10286479,0,1,KO
12/19/2022,62.83,63.405,62.47,62.84,62.3642528,10919725,0,1,KO
12/16/2022,62.75,63.14,62.325,62.75,62.27493417,33631530,0,1,KO
12/15/2022,63.59,63.89,62.49,63.11,62.63220869,12213292,0,1,KO
12/14/2022,64.19,64.65,63.57,63.99,63.50554641,12826650,0,1,KO
12/13/2022,64.59,64.7,63.8,63.99,63.50554641,17521554,0,1,KO
12/12/2022,63.3,64.005,63.01,63.97,63.48569783,11647900,0,1,KO
5/5/2023,192.82,194.48,192.39,194.27,194.27,4146515,0,1,PEP
5/4/2023,193.08,193.95,192.155,193.38,193.38,4267611,0,1,PEP
5/3/2023,192.58,193.25,191.78,192.18,192.18,3389644,0,1,PEP
5/2/2023,191.36,192.5,189.75,192.25,192.25,3712247,0,1,PEP
5/1/2023,190.45,192.325,190.28,191.68,191.68,3137839,0,1,PEP
4/28/2023,189.9,191.62,189.64,190.89,190.89,4608944,0,1,PEP
4/27/2023,188.18,189.95,187.51,189.69,189.69,4574524,0,1,PEP
4/26/2023,188.48,189.42,187.87,188.54,188.54,4424409,0,1,PEP
4/25/2023,186.56,190.18,186.24,189.71,189.71,6231626,0,1,PEP
4/24/2023,186.5,186.57,185.02,185.5,185.5,3540199,0,1,PEP
4/21/2023,185.99,186.38,185.13,185.41,185.41,3781932,0,1,PEP
4/20/2023,184.84,186.035,184.2,185.33,185.33,3868174,0,1,PEP
4/19/2023,185.2401,185.32,184.255,184.72,184.72,2209904,0,1,PEP
4/18/2023,184.77,185.2199,183.74,184.83,184.83,2438554,0,1,PEP
4/17/2023,184.19,184.75,183.4808,184.45,184.45,3203941,0,1,PEP
4/14/2023,183.335,184.02,182.9201,183.51,183.51,2573142,0,1,PEP
4/13/2023,182.62,184.61,182.105,184.38,184.38,4303630,0,1,PEP
4/12/2023,182.69,183.78,182.25,182.56,182.56,3620885,0,1,PEP
4/11/2023,183.42,183.88,182.76,182.92,182.92,3586784,0,1,PEP
4/10/2023,183.83,183.895,181.69,183.2,183.2,2408256,0,1,PEP
4/6/2023,183.302,184.74,183.1,184.36,184.36,3389758,0,1,PEP
4/5/2023,183.25,184.96,183.0604,183.64,183.64,3826373,0,1,PEP
4/4/2023,182.18,183.36,181.1,181.85,181.85,3306483,0,1,PEP
4/3/2023,181.9,182.76,180.4,182.5,182.5,3902505,0,1,PEP
3/31/2023,182.16,182.49,181.32,182.3,182.3,4480030,0,1,PEP
3/30/2023,181,181.33,180.075,180.83,180.83,2742969,0,1,PEP
3/29/2023,180.65,180.91,179.985,180.67,180.67,4495971,0,1,PEP
3/28/2023,179.33,180.46,179.33,179.43,179.43,2850005,0,1,PEP
3/27/2023,179.575,180.65,179.31,179.49,179.49,4078583,0,1,PEP
3/24/2023,176.53,179.34,176.39,179.09,179.09,3713938,0,1,PEP
3/23/2023,176.06,177.22,175.02,175.65,175.65,4655692,0,1,PEP
3/22/2023,177.84,179.37,176.42,176.51,176.51,4380780,0,1,PEP
3/21/2023,177.66,178.17,176.28,178.01,178.01,3812191,0,1,PEP
3/20/2023,176.5,177.68,175.51,177.59,177.59,4366983,0,1,PEP
3/17/2023,176.51,176.69,174.23,175.13,175.13,8854570,0,1,PEP
3/16/2023,176.61,177,175.32,176.51,176.51,4734372,0,1,PEP
3/15/2023,173.53,176.66,173.185,176.63,176.63,7099919,0,1,PEP
3/14/2023,172.49,173.81,171.57,173.53,173.53,6480773,0,1,PEP
3/13/2023,172.76,177.23,172.61,173.71,173.71,8265278,0,1,PEP
3/10/2023,172.53,174.24,170.96,172.03,172.03,4129912,0,1,PEP
3/9/2023,173.62,174.36,171.2,171.8,171.8,4042139,0,1,PEP
3/8/2023,172.68,173.36,171.78,173.11,173.11,2920414,0,1,PEP
3/7/2023,173.67,174.255,171.87,172.64,172.64,4095127,0,1,PEP
3/6/2023,172.22,173.66,172.22,173.5,173.5,3611369,0,1,PEP
3/3/2023,173,173.45,171.33,173.15,173.15,3627092,0,1,PEP
3/2/2023,170.51,173.76,169.78,173.32,173.32,4476403,1.15,1,PEP
3/1/2023,172.32,172.46,169.12,171.33,170.200697,5359107,0,1,PEP
2/28/2023,174.88,175.06,173.195,173.53,172.3861959,4317286,0,1,PEP
2/27/2023,176.97,177.25,175.65,175.91,174.7505084,3208625,0,1,PEP
2/24/2023,175.46,176.33,174.29,175.96,174.8001788,2959174,0,1,PEP
2/23/2023,176.66,176.99,174.99,176.31,175.1478718,3801421,0,1,PEP
2/22/2023,176.72,177.43,175.77,176.12,174.9591242,5299484,0,1,PEP
2/21/2023,175.58,177.41,174.67,176.18,175.0187287,5797271,0,1,PEP
2/17/2023,175.155,176.42,174.83,176.28,175.1180696,3952139,0,1,PEP
2/16/2023,174.74,176.9,174.54,175.51,174.353145,4973168,0,1,PEP
2/15/2023,175,176.05,174.59,176.01,174.8498493,4125761,0,1,PEP
2/14/2023,177.1,177.245,174.79,175.77,174.6114312,5203003,0,1,PEP
2/13/2023,176.26,178.225,176.04,177.77,176.5982484,5205130,0,1,PEP
2/10/2023,173.12,176.59,172.65,176.2,175.0385969,6176023,0,1,PEP
2/9/2023,175.3199,176.49,172.04,172.78,171.6411395,9619391,0,1,PEP
2/8/2023,171,171.33,170.24,171.16,170.0318175,5687332,0,1,PEP
2/7/2023,170.29,172.03,169.26,171.56,170.4291809,6044700,0,1,PEP
2/6/2023,169.74,172.38,169.59,171.82,170.6874672,5640124,0,1,PEP
2/3/2023,170.955,171.29,167.05,169.12,168.0052639,5308238,0,1,PEP
2/2/2023,169.46,170.56,168.5101,169.97,168.8496613,5653796,0,1,PEP
2/1/2023,170.88,172.32,169.51,171.56,170.4291809,4147699,0,1,PEP
1/31/2023,170.2,171.07,169.32,171.02,169.8927403,4665460,0,1,PEP
1/30/2023,169.78,171.455,169.14,169.48,168.362891,5191504,0,1,PEP
1/27/2023,169.77,170.23,168.58,169.62,168.5019682,5451407,0,1,PEP
1/26/2023,171.635,171.67,170.04,170.22,169.0980134,4558394,0,1,PEP
1/25/2023,170.34,171.98,169.34,171.93,170.7967421,3852843,0,1,PEP
1/24/2023,169.61,170.87,168.45,170.69,169.5649155,4125624,0,1,PEP
1/23/2023,170.01,170.755,168.715,169.12,168.0052639,5440358,0,1,PEP
1/20/2023,168.945,169.89,167.46,169.88,168.7602545,5779109,0,1,PEP
1/19/2023,171.28,172.17,169.4775,169.63,168.5119023,4720383,0,1,PEP
1/18/2023,175.24,175.7384,171.33,171.62,170.4887855,5032620,0,1,PEP
1/17/2023,176.15,177.5525,175.49,176.06,174.8995197,5032644,0,1,PEP
1/13/2023,175.4,175.73,174.165,175.24,174.0849246,4720397,0,1,PEP
1/12/2023,177.66,178.37,175.32,175.78,174.6213653,4246606,0,1,PEP
1/11/2023,179.39,179.71,175.68,178.05,176.8764028,4370110,0,1,PEP
1/10/2023,178.79,179.53,177.09,177.85,176.6777211,3817303,0,1,PEP
1/9/2023,180.44,182.77,178.81,179.33,178.1479658,3319247,0,1,PEP
1/6/2023,178.81,181.83,178.8,181.1,179.9062991,3713163,0,1,PEP
1/5/2023,177.96,178.77,176.86,177.1,175.9326646,3647074,0,1,PEP
1/4/2023,179.41,180.54,177.55,178.97,177.7903387,4771321,0,1,PEP
1/3/2023,180.59,180.75,176.57,179.41,178.2274385,5137404,0,1,PEP
12/30/2022,181.38,181.96,179.29,180.66,179.4691993,3136222,0,1,PEP
12/29/2022,181.92,182.86,181.89,181.98,180.7804987,2549240,0,1,PEP
12/28/2022,184.1,184.5442,181.64,181.75,180.5520147,2694335,0,1,PEP
12/27/2022,183.282,183.61,182.27,183.07,181.863314,3045045,0,1,PEP
12/23/2022,180.91,182.55,180.45,182.26,181.0586531,2197807,0,1,PEP
12/22/2022,181.86,182.05,178.9166,181.09,179.896365,4305729,0,1,PEP
12/21/2022,181.55,183.68,181.4,182.5,181.2970711,4237039,0,1,PEP
12/20/2022,181.815,182.25,180.64,181.23,180.0354422,3249006,0,1,PEP
12/19/2022,180.86,183.47,180.35,181.34,180.1447171,4447962,0,1,PEP
12/16/2022,180.08,181.19,178.48,180.34,179.1513085,15708093,0,1,PEP
12/15/2022,181.98,182.712,178.39,180.25,179.0619018,6128214,0,1,PEP
12/14/2022,184.07,185.88,182.13,183.36,182.1514025,5392483,0,1,PEP
12/13/2022,186.48,186.84,182.94,183.87,182.6580409,5634889,0,1,PEP
12/12/2022,184.18,184.18,182.355,183.97,182.7573818,4691428,0,1,PEP
5/5/2023,615.95,631.47,613.37,630.12,630.12,2487634,0,1,AVGO
5/4/2023,610,613.96,601.29,610.16,610.16,1768438,0,1,AVGO
5/3/2023,616.9,621.95,612.4,613.2,613.2,1981558,0,1,AVGO
5/2/2023,625.76,626.5,605.02,612.34,612.34,2835748,0,1,AVGO
5/1/2023,626.5,638.99,626.2,637.95,637.95,1702989,0,1,AVGO
4/28/2023,619.07,626.78,614.56,626.5,626.5,1618305,0,1,AVGO
4/27/2023,616.19,620.09,603.23,618.41,618.41,1824988,0,1,AVGO
4/26/2023,619.97,623.1256,613.51,616.19,616.19,1709462,0,1,AVGO
4/25/2023,633.99,635.99,621.74,622.02,622.02,2366980,0,1,AVGO
4/24/2023,633.64,638.85,631.785,634.54,634.54,1233771,0,1,AVGO
4/21/2023,630.6,633.8,621.99,632.9,632.9,1480715,0,1,AVGO
4/20/2023,627.86,642.73,627.14,633.02,633.02,2023927,0,1,AVGO
4/19/2023,626.79,636.79,625.55,634.5,634.5,1906166,0,1,AVGO
4/18/2023,631.62,635.5,627.1331,632.32,632.32,1680730,0,1,AVGO
4/17/2023,618.61,628.34,617.81,627.36,627.36,1317967,0,1,AVGO
4/14/2023,620.48,628.03,615.21,619.54,619.54,1746594,0,1,AVGO
4/13/2023,619.07,626.5,617.11,624.24,624.24,1726497,0,1,AVGO
4/12/2023,627.34,627.52,616.26,616.7,616.7,1411200,0,1,AVGO
4/11/2023,630.78,630.88,620.82,621.57,621.57,1651762,0,1,AVGO
4/10/2023,618.05,627.87,616.4506,627.39,627.39,1540174,0,1,AVGO
4/6/2023,624.16,628.4001,618.97,622.64,622.64,1449317,0,1,AVGO
4/5/2023,631.14,631.7,625.7,629.01,629.01,1690875,0,1,AVGO
4/4/2023,643.15,644.235,632,634.41,634.41,1342999,0,1,AVGO
4/3/2023,639,643.9,636.44,642.47,642.47,1568246,0,1,AVGO
3/31/2023,630.54,642.215,625.91,641.54,641.54,2209728,0,1,AVGO
3/30/2023,632.73,636.05,629.3,633.75,633.75,2152294,0,1,AVGO
3/29/2023,632.78,634.01,624.64,625.5,625.5,2639532,0,1,AVGO
3/28/2023,625.23,626.535,618.86,624.7,624.7,1243911,0,1,AVGO
3/27/2023,639,639.1,625.99,626.84,626.84,1470884,0,1,AVGO
3/24/2023,638.03,639.3,628.5526,636.17,636.17,1722916,0,1,AVGO
3/23/2023,638.9,648.18,631.53,639.23,639.23,2716446,0,1,AVGO
3/22/2023,636.9,648.4999,630.67,630.92,630.92,2579887,0,1,AVGO
3/21/2023,643.09,646.59,634.33,636.75,636.75,2500011,4.6,1,AVGO
3/20/2023,632.74,644.74,631.595,643.71,639.0930732,2585730,0,1,AVGO
3/17/2023,636.5,639.5699,627.08,630.97,626.4444492,7930280,0,1,AVGO
3/16/2023,621.85,637.07,617.81,636.5,631.934786,3172152,0,1,AVGO
3/15/2023,627.67,630.07,616.2,626.04,621.549809,2296299,0,1,AVGO
3/14/2023,623.39,633.37,618.5,632.46,627.9237624,2589333,0,1,AVGO
3/13/2023,607.09,624.39,606.88,616.47,612.0484486,2236402,0,1,AVGO
3/10/2023,628.19,630.16,612.82,614.83,610.4202113,2609918,0,1,AVGO
3/9/2023,630.08,642.44,621.88,622.52,618.0550557,2177832,0,1,AVGO
3/8/2023,627.78,632.725,623.67,632.26,627.7251969,2091312,0,1,AVGO
3/7/2023,634.87,635.78,623.51,625.15,620.6661924,1933550,0,1,AVGO
3/6/2023,635,644.05,631.73,632.92,628.3804631,2498259,0,1,AVGO
3/3/2023,617.7,635.73,615.75,632.76,628.2216107,4608782,0,1,AVGO
3/2/2023,589.39,600.94,586.13,598.65,594.3562602,2766254,0,1,AVGO
3/1/2023,594,598.21,590.3,593.57,589.3126959,1548354,0,1,AVGO
2/28/2023,585.56,598.5756,582.18,594.29,590.0275318,2782194,0,1,AVGO
2/27/2023,585.87,589.8,584.26,585.45,581.2509355,1832279,0,1,AVGO
2/24/2023,577.53,580.24,573.61,577.75,573.6061628,1535326,0,1,AVGO
2/23/2023,585.75,585.94,573.68,583.8,579.6127699,1893930,0,1,AVGO
2/22/2023,582.25,583.0875,572.1,576.17,572.0374951,2347525,0,1,AVGO
2/21/2023,590,593.09,579.84,581.54,577.3689795,2273874,0,1,AVGO
2/17/2023,600,600.85,592.45,595.59,591.3182077,1421560,0,1,AVGO
2/16/2023,600.75,608.94,599.55,600.54,596.2327045,1744871,0,1,AVGO
2/15/2023,598.86,608.28,596.7,607.69,603.331422,1268895,0,1,AVGO
2/14/2023,594.17,605.58,593.315,602.31,597.9900094,1757119,0,1,AVGO
2/13/2023,595,601.48,593.4704,601.12,596.8085445,1984742,0,1,AVGO
2/10/2023,596.31,598.46,589.63,593.25,588.994991,2103456,0,1,AVGO
2/9/2023,612.6,614.9299,595.48,599.41,595.1108092,1883657,0,1,AVGO
2/8/2023,606.68,610.18,600.62,601.71,597.3943128,1529012,0,1,AVGO
2/7/2023,600.66,617.01,599.72,614.45,610.0429368,2402487,0,1,AVGO
2/6/2023,593.34,603.22,592.26,601.3,596.9872534,1870933,0,1,AVGO
2/3/2023,598,608.04,596.25,597.62,593.3336478,1909419,0,1,AVGO
2/2/2023,607.63,613.14,599.75,605.77,601.425193,2418766,0,1,AVGO
2/1/2023,583.57,608.3,582.7,602.75,598.4268535,2655270,0,1,AVGO
1/31/2023,582.07,587.23,580.735,585.01,580.8140914,2371907,0,1,AVGO
1/30/2023,583,589.61,579.76,581.45,577.279625,1698406,0,1,AVGO
1/27/2023,593.32,599.25,590.19,590.99,586.7512006,1934464,0,1,AVGO
1/26/2023,590.41,600.56,586.2601,598.58,594.2867623,2452457,0,1,AVGO
1/25/2023,577.67,586.97,576.04,585.68,581.4792859,1376594,0,1,AVGO
1/24/2023,578.44,586.69,575.63,585.03,580.8339479,1382466,0,1,AVGO
1/23/2023,572,584.7925,569.78,581.63,577.458334,2342882,0,1,AVGO
1/20/2023,563.03,571.36,559.11,570.78,566.6861542,2295020,0,1,AVGO
1/19/2023,569.12,570.06,560.31,563.22,559.1803773,2269382,0,1,AVGO
1/18/2023,583.21,587.56,573.72,574.29,570.1709792,1570366,0,1,AVGO
1/17/2023,574.9,585.36,574.54,579.24,575.0854759,1583506,0,1,AVGO
1/13/2023,577.15,581.93,576.675,579,574.8471973,1964748,0,1,AVGO
1/12/2023,575.59,585.11,573.76,581.94,577.7661105,1951395,0,1,AVGO
1/11/2023,573,578.34,566.87,578.14,573.9933656,2250247,0,1,AVGO
1/10/2023,572.0001,575.13,549.99,574.93,570.8063889,4463532,0,1,AVGO
1/9/2023,592.3,601.675,560.56,576.89,572.752331,3773874,0,1,AVGO
1/6/2023,563.12,591,562.305,588.43,584.2095619,3526101,0,1,AVGO
1/5/2023,555.71,559.84,551.12,555.02,551.0391908,1627885,0,1,AVGO
1/4/2023,562.99,568.16,556.03,560.24,556.221751,1707359,0,1,AVGO
1/3/2023,565,567.57,550.79,553.48,549.5102362,2017314,0,1,AVGO
12/30/2022,551.82,559.65,548.01,559.13,555.1197123,1437725,0,1,AVGO
12/29/2022,551.85,562.6,550.5006,557.81,553.8091799,1817606,0,1,AVGO
12/28/2022,551.64,557.77,542.45,544.89,540.9818469,1541156,0,1,AVGO
12/27/2022,551.55,558.105,546.94,553.54,549.5698059,1667704,0,1,AVGO
12/23/2022,550,553.6175,547.45,552.43,548.4677672,1376102,0,1,AVGO
12/22/2022,553.35,554.94,547.2,553.09,549.1230334,2755413,0,1,AVGO
12/21/2022,547.67,561.91,546.95,561.23,557.2046503,2561912,0,1,AVGO
12/20/2022,545.17,549,540.915,544.02,540.1180868,2983055,0,1,AVGO
12/19/2022,554.02,556.48,545.72,549.63,545.6878498,2509318,4.6,1,AVGO
12/16/2022,557.45,559.8,550.87,555.91,547.3419566,4954898,0,1,AVGO
12/15/2022,563.78,566.4876,557.7,558,549.3997442,3690333,0,1,AVGO
12/14/2022,568.55,585.65,567.73,574.44,565.5863603,3521831,0,1,AVGO
12/13/2022,575.82,581.84,565.03,571.04,562.2387633,4041629,0,1,AVGO
12/12/2022,544.75,556.87,542.24,556.63,548.0508595,2341842,0,1,AVGO
5/5/2023,95,97.31,94.83,96.97,96.97,8068571,0,1,ORCL
5/4/2023,94.98,95.12,94.41,94.97,94.97,5038200,0,1,ORCL
5/3/2023,95.07,95.42,94.54,94.78,94.78,6744810,0,1,ORCL
5/2/2023,94.93,95.24,93.85,94.8,94.8,5995080,0,1,ORCL
5/1/2023,94.8,95.73,94.7,94.87,94.87,5459865,0,1,ORCL
4/28/2023,94.27,95.4,94.24,94.72,94.72,8498551,0,1,ORCL
4/27/2023,94.31,95.09,93.2906,95.04,95.04,5615746,0,1,ORCL
4/26/2023,93.75,94.81,93.34,93.71,93.71,6379588,0,1,ORCL
4/25/2023,95.14,95.7,94.02,94.06,94.06,5768842,0,1,ORCL
4/24/2023,95.34,96.075,94.97,95.44,95.44,4901783,0,1,ORCL
4/21/2023,95.01,95.31,94.26,95.15,95.15,7335787,0,1,ORCL
4/20/2023,96,96.15,94.6,94.83,94.83,5815527,0,1,ORCL
4/19/2023,95.59,96.47,95.59,95.81,95.81,4766371,0,1,ORCL
4/18/2023,96,96.7413,95.7749,96.47,96.47,7219366,0,1,ORCL
4/17/2023,95.64,95.99,95.31,95.59,95.59,4771448,0,1,ORCL
4/14/2023,95.5,95.99,94.68,95.71,95.71,6485060,0,1,ORCL
4/13/2023,94.18,95.745,93.94,95.55,95.55,6240215,0,1,ORCL
4/12/2023,94.38,95.32,93.595,93.9,93.9,8040306,0,1,ORCL
4/11/2023,93.46,94.13,93.2,93.97,93.97,8196049,0,1,ORCL
4/10/2023,94.68,95.11,93.55,93.76,93.76,8681735,0.4,1,ORCL
4/6/2023,94.33,96.08,93.99,95.92,95.51252336,9146244,0,1,ORCL
4/5/2023,93.62,95.108,93.48,94.89,94.4868989,7478750,0,1,ORCL
4/4/2023,93.85,94.02,92.93,94,93.60067969,6651475,0,1,ORCL
4/3/2023,92.38,94,92.09,93.92,93.52101954,8410872,0,1,ORCL
3/31/2023,90.56,93,90.41,92.92,92.52526763,10476333,0,1,ORCL
3/30/2023,90.85,91.18,89.71,90.51,90.12550552,5640690,0,1,ORCL
3/29/2023,90.13,90.66,89.81,90.62,90.23503823,5233647,0,1,ORCL
3/28/2023,90.22,90.88,89.48,89.85,89.46830926,6378927,0,1,ORCL
3/27/2023,88.62,90.5,88.545,90.14,89.75707732,8170050,0,1,ORCL
3/24/2023,87.98,88.48,87.51,88.01,87.63612574,5852248,0,1,ORCL
3/23/2023,88.65,89.64,87.64,87.78,87.4071028,10747139,0,1,ORCL
3/22/2023,87.54,89.16,87.44,87.9,87.52659303,7233663,0,1,ORCL
3/21/2023,87.49,87.8482,86.66,87.58,87.20795242,6683731,0,1,ORCL
3/20/2023,85.28,87.51,85.25,86.96,86.59058624,9177289,0,1,ORCL
3/17/2023,85,85.98,84.61,85.26,84.89780799,13066028,0,1,ORCL
3/16/2023,82.92,85.11,82.08,84.82,84.45967715,10149163,0,1,ORCL
3/15/2023,83.08,83.37,82.12,82.98,82.62749363,11463010,0,1,ORCL
3/14/2023,85.93,85.93,83.43,84.56,84.20078165,8732248,0,1,ORCL
3/13/2023,83.32,85.53,82.04,84.93,84.56920986,10299942,0,1,ORCL
3/10/2023,84.41,85.25,82.88,84.07,83.71286321,16029345,0,1,ORCL
3/9/2023,88.33,89.64,86.53,86.87,86.50096856,10572293,0,1,ORCL
3/8/2023,88.4,89.085,88.15,88.49,88.11408666,5159208,0,1,ORCL
3/7/2023,89.58,90.08,88.05,88.36,87.98463891,5382366,0,1,ORCL
3/6/2023,89.41,90.665,89.15,89.74,89.35877655,7424800,0,1,ORCL
3/3/2023,87.32,89.29,87.08,89.25,88.87085811,5498531,0,1,ORCL
3/2/2023,86.06,87.28,85.87,86.97,86.60054376,5293599,0,1,ORCL
3/1/2023,86.9,87.21,85.99,86.34,85.97322005,5119757,0,1,ORCL
2/28/2023,87.7,88.01,87.18,87.4,87.02871708,7468234,0,1,ORCL
2/27/2023,88.86,88.97,87.36,87.96,87.58633815,6748861,0,1,ORCL
2/24/2023,87.31,88.89,87.14,88.66,88.28336449,7659188,0,1,ORCL
2/23/2023,87.15,89.48,87.06,88.58,88.20370433,8637135,0,1,ORCL
2/22/2023,86.68,87.18,85.98,86.32,85.95330501,5840102,0,1,ORCL
2/21/2023,86.76,86.94,86.15,86.2,85.83381478,5260328,0,1,ORCL
2/17/2023,87.2,87.43,86.51,87.28,86.90922685,6398487,0,1,ORCL
2/16/2023,87.46,88.27,87.0126,87.72,87.34735769,5942533,0,1,ORCL
2/15/2023,88.85,89.21,88.03,88.34,87.96472387,4330547,0,1,ORCL
2/14/2023,89,89.41,87.71,89.09,88.71153781,7484776,0,1,ORCL
2/13/2023,87.28,89.45,87.2,89.42,89.04013594,5560902,0,1,ORCL
2/10/2023,86.53,87.38,86.335,87.14,86.76982158,5318403,0,1,ORCL
2/9/2023,87.14,87.9,86.325,86.65,86.28190314,4960391,0,1,ORCL
2/8/2023,86.93,87.915,86.51,86.69,86.32173322,7624398,0,1,ORCL
2/7/2023,87.87,88.02,86.3,87.74,87.36727273,9226071,0,1,ORCL
2/6/2023,89.51,89.61,88.4,88.53,88.15391674,4097311,0,1,ORCL
2/3/2023,88.47,90.255,88.27,89.62,89.23928632,5671823,0,1,ORCL
2/2/2023,90.66,91.22,88.945,89.38,89.00030586,8269151,0,1,ORCL
2/1/2023,88.37,90.645,88.21,90.05,89.66745964,6141252,0,1,ORCL
1/31/2023,87.69,88.48,87.35,88.46,88.0842141,6200413,0,1,ORCL
1/30/2023,88.47,88.62,86.99,87.35,86.97892948,6255306,0,1,ORCL
1/27/2023,89.5,89.72,88.96,88.99,88.61196262,5676836,0,1,ORCL
1/26/2023,89.89,90.49,89.09,89.83,89.44839422,7302869,0,1,ORCL
1/25/2023,88.7,89.86,87.74,89.64,89.25920136,5896812,0,1,ORCL
1/24/2023,89.05,90.095,88,89.7,89.31894647,7004581,0,1,ORCL
1/23/2023,87.19,89.13,86.97,88.97,88.59204758,7390256,0,1,ORCL
1/20/2023,86.03,87.38,85.495,87.25,86.87935429,5567493,0,1,ORCL
1/19/2023,86.4,86.99,85.255,85.94,85.57491929,5597039,0,1,ORCL
1/18/2023,88.6,88.63,86.6,86.71,86.34164826,6397707,0,1,ORCL
1/17/2023,89.19,89.44,88.425,88.6,88.22361937,6550412,0,1,ORCL
1/13/2023,87.95,89.4662,87.66,89.2,88.82107052,5090938,0,1,ORCL
1/12/2023,88.7,89.195,88.17,88.78,88.40285472,6071099,0,1,ORCL
1/11/2023,87.37,88.66,87.09,88.6,88.22361937,8359667,0,1,ORCL
1/10/2023,85.64,86.61,85.57,86.5,86.13254036,5703270,0,1,ORCL
1/9/2023,86.84,87.59,86.16,86.42,86.0528802,7519836,0.32,1,ORCL
1/6/2023,84.74,86.34,83.82,85.66,84.98143553,8641597,0,1,ORCL
1/5/2023,85,85.4,83.22,84.31,83.6421297,7643784,0,1,ORCL
1/4/2023,84.2,85.17,83.64,84.48,83.81078303,7836238,0,1,ORCL
1/3/2023,82.47,83.84,82.26,83.72,83.05680344,8997534,0,1,ORCL
12/30/2022,81.13,81.93,80.76,81.74,81.09248822,5375702,0,1,ORCL
12/29/2022,80.97,81.8,80.7,81.4,80.75518156,3867801,0,1,ORCL
12/28/2022,81.09,81.6399,80.195,80.33,79.69365768,3794094,0,1,ORCL
12/27/2022,80.88,81.47,80.605,80.98,80.33850863,4290843,0,1,ORCL
12/23/2022,80.51,80.9,79.99,80.85,80.20953844,4129226,0,1,ORCL
12/22/2022,80.94,81.17,79.43,80.49,79.85239022,8182431,0,1,ORCL
12/21/2022,81.35,82.14,80.94,81.5,80.8543894,5932395,0,1,ORCL
12/20/2022,80.5,81.49,80.35,80.94,80.2988255,6390180,0,1,ORCL
12/19/2022,79.92,81.1,79.68,80.5,79.862311,7738813,0,1,ORCL
12/16/2022,79.96,80.46,79.48,79.58,78.94959888,19200747,0,1,ORCL
12/15/2022,80.79,81.03,79.46,80.07,79.43571729,8198939,0,1,ORCL
12/14/2022,80.81,82.89,80.57,81.82,81.17185449,11183148,0,1,ORCL
12/13/2022,84.94,85.58,79.7,80.56,79.92183571,22812160,0,1,ORCL
12/12/2022,80.31,81.41,79.935,81.28,80.63613215,15807550,0,1,ORCL
5/5/2023,148.54,149.38,147.14,148.03,148.03,4447899,0,1,ABBV
5/4/2023,149,149,146.35,147.36,147.36,5694328,0,1,ABBV
5/3/2023,151.07,151.51,148.45,149.25,149.25,6815547,0,1,ABBV
5/2/2023,153.55,155.02,151.2,151.62,151.62,5135645,0,1,ABBV
5/1/2023,150.84,154.71,150.82,153.71,153.71,5601024,0,1,ABBV
4/28/2023,147.97,151.39,147.44,151.12,151.12,7123969,0,1,ABBV
4/27/2023,153.87,153.87,147.16,148.87,148.87,17063029,0,1,ABBV
4/26/2023,162.68,163.26,160.5015,161.8,161.8,4887033,0,1,ABBV
4/25/2023,164.81,166.2,164.49,164.9,164.9,5506163,0,1,ABBV
4/24/2023,162.57,164.36,162.33,164.08,164.08,4729221,0,1,ABBV
4/21/2023,162.59,163.19,162.02,162.41,162.41,4812336,0,1,ABBV
4/20/2023,161.18,161.77,160.58,161.74,161.74,3808233,0,1,ABBV
4/19/2023,158.67,161.44,158.52,161.21,161.21,4826940,0,1,ABBV
4/18/2023,161,161.23,158.41,159.59,159.59,4996418,0,1,ABBV
4/17/2023,161.92,162.2,160.645,161.18,161.18,3684027,0,1,ABBV
4/14/2023,162.64,163,160.93,161.59,161.59,3473284,0,1,ABBV
4/13/2023,161,162.861,160.55,162.69,162.69,3868681,1.48,1,ABBV
4/12/2023,162.12,163.48,161.6,162.36,160.8963172,4005041,0,1,ABBV
4/11/2023,161.49,162.59,161.19,161.38,159.925152,2875876,0,1,ABBV
4/10/2023,161.71,162.06,160.21,161.28,159.8260535,3309544,0,1,ABBV
4/6/2023,160.8,162.19,160.62,161.55,160.0936194,5498465,0,1,ABBV
4/5/2023,160,161.67,159.01,160.8,159.3503807,5743036,0,1,ABBV
4/4/2023,160.51,161.73,159.53,159.78,158.339576,4224607,0,1,ABBV
4/3/2023,158.25,160.47,157.7915,160.42,158.9738064,4389371,0,1,ABBV
3/31/2023,158.43,159.57,157.73,159.37,157.9332722,4957340,0,1,ABBV
3/30/2023,158.01,158.53,157.42,157.92,156.496344,3635850,0,1,ABBV
3/29/2023,158.98,159.7,156.36,158,156.5756228,3959986,0,1,ABBV
3/28/2023,157.8,158.5988,157.45,158.25,156.8233691,3532488,0,1,ABBV
3/27/2023,158.83,159.14,157.375,157.54,156.1197698,3887844,0,1,ABBV
